H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,H.eta,H.phi,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
304.63846,327.96454,1.77682,191.5518,1.77682,136.41273,"[120.63455, 120.63455]","[0.117966466, 0.117966466]","[1.9401249, 1.9401249]",62.72274,114.73597,33.30893,115.35022,3,42.34577,0.3304257,1.1654989,0.1056583755,-1,1,116.047005,-0.36939332,-2.718422,7.2633886,-1,420.47697362893,4.137616253864985,431.48501844408804
299.83987,1072.8107,1.77682,227.46518,1.77682,845.34546,"[51.536396, 51.536396]","[-3.6876025, -3.6876025]","[3.0604725, 3.0604725]",-7.7205286,-0.04520602,-20.083918,0.76043993,3,81.85398,-1.1684273,-3.0256884,0.1056583755,-1,1,49.53659,-3.047783,0.24606936,4.742496,-1,420.47697362893,4.137616253864985,431.48501844408804
306.07867,855.46967,1.77682,348.94876,1.77682,506.5209,"[224.22235, 224.22235]","[1.9433639, 1.9433639]","[2.5520217, 2.5520217]",21.447897,-66.806526,10.562576,-63.36455,1,88.32288,1.5466135,-2.3886266,1.8113929,-1,1,163.35718,1.4004169,1.9265072,4.1920547,-1,420.47697362893,4.137616253864985,431.48501844408804
297.10803,305.57748,1.77682,128.41136,1.77682,177.16614,"[22.343285, 22.343285]","[-1.8301541, -1.8301541]","[1.4752871, 1.4752871]",3.0843685,42.369347,1.8847086,44.522457,3,43.90028,0.23639144,-1.5875343,0.1056583755,-1,1,28.459057,-0.6232289,1.506256,1.8308704,-1,420.47697362893,4.137616253864985,431.48501844408804
300.16727,799.9261,1.77682,83.94905,1.77682,715.97705,"[13.331673, 13.331673]","[-4.7115617, -4.7115617]","[-1.8465604, -1.8465604]",-6.539401,12.665195,8.049416,2.4690464,1,77.13626,-0.33843178,-2.5994833,9.840557,-1,1,48.03701,-3.0413122,0.37916976,2.739549,-1,420.47697362893,4.137616253864985,431.48501844408804
298.71542,320.9232,1.77682,197.0996,1.77682,123.823586,"[85.84433, 85.84433]","[-0.83195424, -0.83195424]","[1.5899957, 1.5899957]",-2.9837582,6.950043,9.69756,24.850864,1,128.37689,-0.47100943,2.243698,11.609766,-1,1,105.15814,0.04577054,-0.3909246,6.2067504,-1,420.47697362893,4.137616253864985,431.48501844408804
299.3982,1262.6964,1.77682,1164.5728,1.77682,98.123764,"[134.79509, 134.79509]","[2.898432, 2.898432]","[1.7467952, 1.7467952]",-18.642721,63.860695,-3.9581273,54.746292,1,133.34589,2.4579725,1.6304983,1.355731,-1,1,65.85252,0.9375126,-1.7673457,3.1725209,-1,420.47697362893,4.137616253864985,431.48501844408804
289.69797,461.0153,1.77682,241.11179,1.77682,219.9035,"[102.4966, 102.4966]","[1.9245114, 1.9245114]","[2.1525202, 2.1525202]",-30.634163,-53.746147,-27.205908,-54.672962,1,164.91045,0.73378575,1.654753,1.0712463,-1,2,26.447615,1.3348151,-1.9395123,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
305.42694,426.12076,1.77682,229.32854,1.77682,196.7922,"[79.46912, 79.46912]","[1.9936069, 1.9936069]","[-0.7348253, -0.7348253]",81.98046,-10.883209,83.23661,0.45216727,3,85.288536,1.0103803,-2.2405362,0.1056583755,-1,1,35.624493,0.641042,0.3927704,0.7912423,-1,420.47697362893,4.137616253864985,431.48501844408804
298.24545,2944.4004,1.77682,1986.1189,1.77682,958.2814,"[186.78065, 186.78065]","[3.444698, 3.444698]","[-1.7612698, -1.7612698]",-7.834588,-101.31075,7.7329116,-125.92187,1,124.60048,2.734673,-1.4949522,-1.5258789e-05,-1,1,73.69378,3.044224,2.2364552,4.63772,-1,420.47697362893,4.137616253864985,431.48501844408804
291.5763,841.7842,1.77682,253.37906,1.77682,588.40515,"[7.832028, 7.832028]","[-5.3065205, -5.3065205]","[-0.2998872, -0.2998872]",2.003915,36.356762,0.30008703,1.3685927,1,101.40307,-1.277195,2.0013413,0.6546145,-1,1,120.962494,-2.0988073,-1.148386,8.706164,-1,420.47697362893,4.137616253864985,431.48501844408804
311.04605,1448.5632,1.77682,264.21838,1.77682,1184.3448,"[67.08188, 67.08188]","[3.741396, 3.741396]","[1.6985376, 1.6985376]",6.879054,14.407443,-6.332027,37.663963,1,53.743904,1.5047488,-0.44578543,1.3877096,-1,1,78.17071,2.6843061,2.3277938,7.6293945e-06,-1,420.47697362893,4.137616253864985,431.48501844408804
290.68375,1800.9331,1.77682,882.75446,1.77682,918.17865,"[41.824528, 41.824528]","[4.442387, 4.442387]","[-0.4471184, -0.4471184]",29.115303,-20.519697,45.531094,5.536923,1,122.70879,2.380998,0.12827843,6.5318475,-1,1,100.67439,2.847496,-2.898208,2.8277164,-1,420.47697362893,4.137616253864985,431.48501844408804
302.71167,362.65805,1.77682,236.32631,1.77682,126.33174,"[166.82823, 166.82823]","[-0.6180277, -0.6180277]","[-1.8040274, -1.8040274]",-17.273985,-2.5600948,-15.431551,-55.30673,1,86.74847,-1.4415928,-1.4958212,1.8026417,-1,1,47.453968,1.1002619,-2.279004,5.2394657,-1,420.47697362893,4.137616253864985,431.48501844408804
301.28156,1563.2206,1.77682,1470.4995,1.77682,92.721085,"[29.88565, 29.88565]","[-4.631251, -4.631251]","[1.7657497, 1.7657497]",-23.876781,-4.372464,-25.402353,26.532358,1,33.283394,-4.1216335,-0.06719612,2.9121397,-1,2,13.5946865,-0.8569958,2.5651114,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
291.60184,1073.7517,1.77682,495.23267,1.77682,578.51904,"[39.760025, 39.760025]","[3.9505224, 3.9505224]","[1.0839378, 1.0839378]",-40.48844,-30.160006,-28.923979,-0.017154755,1,85.30372,1.8042492,0.6327546,6.196815,-1,1,22.852911,2.207469,-2.6621838,1.4751947,-1,420.47697362893,4.137616253864985,431.48501844408804
303.2615,310.29404,1.77682,146.8196,1.77682,163.47446,"[3.5026085, 3.5026085]","[3.6238372, 3.6238372]","[2.9996262, 2.9996262]",-0.5986329,-0.8165348,5.1183352,-10.643359,1,114.42262,-0.089421965,2.1007857,7.5867715,-1,1,111.33496,0.50299686,-1.0704752,1.3486991e-06,-1,420.47697362893,4.137616253864985,431.48501844408804
316.0714,337.8561,1.77682,144.45784,1.77682,193.39825,"[40.96134, 40.96134]","[-1.7317832, -1.7317832]","[0.6036344, 0.6036344]",-17.011318,5.204136,-18.855639,5.650794,2,93.47624,0.40140125,0.23374669,0.0005109989499999,-1,1,39.584312,-1.3224767,-3.059486,2.2263274,-1,420.47697362893,4.137616253864985,431.48501844408804
288.91266,1423.3306,1.77682,627.62915,1.77682,795.7014,"[24.712793, 24.712793]","[4.725465, 4.725465]","[0.8481385, 0.8481385]",0.85420793,40.918068,-7.330022,22.397,2,92.81251,2.1311288,2.1022656,0.0005109989499999,-1,1,118.655754,2.4151964,-0.8812702,4.0480185,-1,420.47697362893,4.137616253864985,431.48501844408804
306.17444,771.21356,1.77682,360.75555,1.77682,410.458,"[247.23769, 247.23769]","[1.7130064, 1.7130064]","[1.8635037, 1.8635037]",-33.925655,14.536123,-50.76237,66.08298,1,194.80104,0.9378017,1.4411956,4.451888,-1,3,41.104618,2.0629482,-3.080228,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
298.70322,321.96677,1.77682,154.07289,1.77682,167.89388,"[120.09869, 120.09869]","[-0.032556497, -0.032556497]","[-2.259506, -2.259506]",-118.10728,7.0637927,-95.75578,5.049309,1,125.17586,-0.5947508,-0.9830643,21.62108,-1,1,51.30977,0.5234222,3.0024412,3.8047473,-1,420.47697362893,4.137616253864985,431.48501844408804
298.05106,368.80682,1.77682,202.08116,1.77682,166.72565,"[215.39052, 215.39052]","[0.13020444, 0.13020444]","[1.0941722, 1.0941722]",-3.5819995,28.943327,1.4901732,42.224438,1,139.37108,0.90521073,0.5479176,10.174912,-1,1,81.66477,-0.8766457,1.7537578,2.2716305,-1,420.47697362893,4.137616253864985,431.48501844408804
304.52505,306.35886,1.77682,168.48015,1.77682,137.8787,"[30.80532, 30.80532]","[0.4129816, 0.4129816]","[0.8555812, 0.8555812]",4.5857463,19.045305,5.72355,12.390781,3,45.399742,0.23786637,0.5027919,0.1056583755,-1,1,30.649677,-0.22346544,-2.729297,2.0305521,-1,420.47697362893,4.137616253864985,431.48501844408804
301.13168,870.9656,1.77682,105.12843,1.77682,765.83716,"[156.38023, 156.38023]","[-2.3375223, -2.3375223]","[0.9332125, 0.9332125]",63.2919,66.92421,61.784195,65.37258,1,25.680262,-0.38371214,0.68834674,0.0005737872,-1,1,43.311848,-3.1867163,1.3446116,3.077424,-1,420.47697362893,4.137616253864985,431.48501844408804
361.2882,450.12723,1.77682,310.72885,1.77682,139.39839,"[56.2274, 56.2274]","[-2.2453966, -2.2453966]","[-1.8551285, -1.8551285]",-20.800177,-40.110947,-19.183355,-33.403645,2,24.628187,-1.7130928,2.5706851,0.0005109989499999,-1,1,43.666718,0.18867959,-0.96417046,1.7749734,-1,420.47697362893,4.137616253864985,431.48501844408804
301.09357,519.556,1.77682,354.3302,1.77682,165.22585,"[417.62186, 417.62186]","[0.16638698, 0.16638698]","[0.79140586, 0.79140586]",132.06291,37.018166,147.13547,45.14506,1,296.21652,0.3968066,1.1264805,8.496432,-1,2,26.625261,-0.40591797,-0.0011502786,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
314.27277,316.01724,1.77682,160.4323,1.77682,155.58495,"[21.837952, 21.837952]","[0.9787156, 0.9787156]","[2.5778387, 2.5778387]",-34.350822,-46.860233,-33.70556,-28.800362,1,101.1935,0.31660306,1.0345988,11.313308,-1,2,49.864254,-0.15616973,-2.2530308,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
301.30716,814.11395,1.77682,49.23994,1.77682,764.874,"[12.060713, 12.060713]","[4.8315735, 4.8315735]","[0.874951, 0.874951]",-16.550844,-2.3776078,-10.512199,-1.6228111,1,31.389753,-0.16507082,-2.863483,3.7996147,-1,1,53.951065,3.2381444,0.47251874,4.7257404,-1,420.47697362893,4.137616253864985,431.48501844408804
283.286,384.76938,1.77682,183.53839,1.77682,201.23099,"[77.794136, 77.794136]","[1.8781112, 1.8781112]","[2.5632236, 2.5632236]",22.535831,-57.18222,2.7131593,-43.06456,3,14.455935,1.1706918,-1.2318134,0.1056583755,-1,1,133.2635,0.5404386,2.199676,2.8253374,-1,420.47697362893,4.137616253864985,431.48501844408804
406.3927,420.0788,1.77682,195.8054,1.77682,224.27339,"[13.610461, 13.610461]","[-2.744962, -2.744962]","[2.9749844, 2.9749844]",-28.882471,50.26213,-51.514748,67.50577,1,53.560913,0.09609839,2.1822727,0.59520495,-1,1,115.46097,-0.63546467,-1.0091438,1.407634,-1,420.47697362893,4.137616253864985,431.48501844408804
297.07135,588.9548,1.77682,423.6057,1.77682,165.34909,"[2.1171498, 2.1171498]","[6.1746225, 6.1746225]","[-0.62295467, -0.62295467]",-67.13715,48.62655,-75.32184,53.202923,3,10.329547,1.8937137,2.4787753,0.1056583755,-1,1,98.85714,0.73963594,-0.61807746,0.43834463,-1,420.47697362893,4.137616253864985,431.48501844408804
295.2551,310.7786,1.77682,198.61948,1.77682,112.15913,"[46.353497, 46.353497]","[-1.3687758, -1.3687758]","[2.3290925, 2.3290925]",-5.618618,18.007797,-11.935478,10.034109,1,84.818375,-1.1000586,2.9204712,0.9708376,-1,1,69.40792,0.8016262,0.088792704,1.1740646,-1,420.47697362893,4.137616253864985,431.48501844408804
451.9997,1737.5809,1.77682,874.2715,1.77682,863.30945,"[20.813805, 20.813805]","[-5.082708, -5.082708]","[-0.4430183, -0.4430183]",7.2213135,71.083115,13.358474,51.317677,3,113.46814,-2.024642,-1.519154,0.1056583755,-1,1,69.09577,-2.0358658,1.5100367,1.1871299,-1,420.47697362893,4.137616253864985,431.48501844408804
335.1715,368.53946,1.77682,194.18323,1.77682,174.35622,"[81.84225, 81.84225]","[1.2398987, 1.2398987]","[0.050979607, 0.050979607]",48.49615,-33.732513,35.64491,-41.030315,2,100.205505,0.31003514,1.0772533,0.0005109989499999,-1,1,45.579227,0.43241426,-1.5931683,0.9828601,-1,420.47697362893,4.137616253864985,431.48501844408804
298.1723,395.03946,1.77682,97.93182,1.77682,297.10764,"[225.08356, 225.08356]","[0.54333, 0.54333]","[0.46057916, 0.46057916]",155.4267,37.35823,143.65292,51.22229,1,70.754105,0.72467256,2.9425094,2.1844776,-1,2,121.15083,0.23439963,0.28996295,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
301.17908,400.221,1.77682,141.95886,1.77682,258.26215,"[27.25199, 27.25199]","[2.9596481, 2.9596481]","[1.2247933, 1.2247933]",-31.617676,63.069042,-28.67414,58.52003,1,111.757256,0.37254182,-0.89344794,1.2704773,-1,1,53.55491,1.1598217,2.0930414,0.92026156,-1,420.47697362893,4.137616253864985,431.48501844408804
304.8112,362.87445,1.77682,235.34242,1.77682,127.53203,"[25.257652, 25.257652]","[2.7425537, 2.7425537]","[1.4957794, 1.4957794]",34.31857,52.979977,54.15345,66.53473,2,57.92741,1.0475632,0.88036245,0.0005109989499999,-1,1,132.34096,0.088715054,-2.420652,3.8362508,-1,420.47697362893,4.137616253864985,431.48501844408804
300.36374,336.77905,1.77682,237.73436,1.77682,99.0447,"[142.01328, 142.01328]","[-0.37874275, -0.37874275]","[-0.2196927, -0.2196927]",3.617651,8.843257,24.165485,-5.518856,1,211.93655,-0.13274948,-0.30536637,9.327632,-1,1,80.86462,-0.2936051,2.791882,1.0490061,-1,420.47697362893,4.137616253864985,431.48501844408804
280.03735,541.43207,1.77682,365.0346,1.77682,176.39746,"[227.88408, 227.88408]","[1.3360494, 1.3360494]","[2.514099, 2.514099]",-30.193676,0.16785195,-26.702625,18.04487,1,200.39578,0.8954787,2.9318767,8.414113,-1,1,96.71662,1.0499446,0.95709866,1.4860506,-1,420.47697362893,4.137616253864985,431.48501844408804
304.64087,885.58453,1.77682,297.4656,1.77682,588.11896,"[330.3525, 330.3525]","[-1.574241, -1.574241]","[-2.2693923, -2.2693923]",-20.788864,-9.251295,-35.378864,-43.382896,1,31.509241,-2.6933465,1.8568213,3.3464904,-1,1,319.93597,-1.0978549,-2.1409435,5.732706,-1,420.47697362893,4.137616253864985,431.48501844408804
262.94962,337.1889,1.77682,70.784195,1.77682,266.40472,"[10.690245, 10.690245]","[-3.6754007, -3.6754007]","[-1.6406554, -1.6406554]",34.45973,-6.8738804,13.736486,-0.09770483,1,30.819368,0.9083729,0.0064883246,0.78409666,-1,1,54.645927,-2.3280838,-2.9008105,1.3487058,-1,420.47697362893,4.137616253864985,431.48501844408804
301.64844,311.97592,1.77682,172.97432,1.77682,139.0016,"[56.71726, 56.71726]","[-0.87064743, -0.87064743]","[-2.8091702, -2.8091702]",-19.937124,12.617416,-60.4542,5.780426,3,71.13958,-0.039497342,2.8820465,0.1056583755,-1,1,90.52102,-0.37172303,-0.50923884,3.1685987,-1,420.47697362893,4.137616253864985,431.48501844408804
303.0923,470.00977,1.77682,168.69313,1.77682,301.31662,"[345.55737, 345.55737]","[0.2803602, 0.2803602]","[-2.3803568, -2.3803568]",-72.057495,-123.01076,-100.33318,-145.07434,1,42.157616,-0.5037957,-1.7406334,8.342979,-1,1,157.70581,0.708877,-2.7264311,1.531563,-1,420.47697362893,4.137616253864985,431.48501844408804
296.8736,410.78586,1.77682,257.34668,1.77682,153.43916,"[268.63773, 268.63773]","[-0.33573788, -0.33573788]","[0.35948932, 0.35948932]",60.63199,26.671444,60.85865,20.856394,1,134.74983,-0.89561456,0.7617042,17.665453,-1,1,108.127106,0.6757077,-0.24726304,5.8974104,-1,420.47697362893,4.137616253864985,431.48501844408804
296.6631,297.93655,1.77682,147.196,1.77682,150.74055,"[11.018516, 11.018516]","[-1.5656433, -1.5656433]","[-3.012187, -3.012187]",9.204646,-60.05908,0.39924145,-68.06907,3,80.37691,0.037652574,1.7018913,0.1056583755,-1,3,10.96723,-0.20561156,-1.5435771,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
284.4901,1229.7035,1.77682,805.5894,1.77682,424.11407,"[11.879258, 11.879258]","[-5.305353, -5.305353]","[-0.49496856, -0.49496856]",31.604042,-9.289907,21.277447,-1.6585612,1,93.35176,-2.4261153,-0.039867554,0.00052404555,-1,1,103.877945,-1.8322965,-3.1396375,0.8358249,-1,420.47697362893,4.137616253864985,431.48501844408804
292.91116,1832.889,1.77682,1206.4075,1.77682,626.4815,"[54.073074, 54.073074]","[-4.203301, -4.203301]","[-0.23570156, -0.23570156]",18.420143,-14.271655,14.694056,-18.259632,1,79.167625,-2.7346437,0.48805654,5.4108834,-1,2,45.201252,-2.2649028,-2.363541,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
302.38538,406.0359,1.77682,129.80733,1.77682,276.22855,"[106.17577, 106.17577]","[-1.5892813, -1.5892813]","[-1.9041551, -1.9041551]",-68.42572,-63.61263,-48.94129,-36.96203,1,66.1602,0.12469425,-2.546146,0.90865636,-1,1,72.1792,-1.9271673,-0.37735957,1.7107141,-1,420.47697362893,4.137616253864985,431.48501844408804
300.34192,555.6262,1.77682,347.84637,1.77682,207.77988,"[61.65443, 61.65443]","[2.71453, 2.71453]","[-0.054635603, -0.054635603]",14.92341,-3.905767,21.738333,-7.4810724,1,108.06899,1.4652544,-1.2651665,3.2909093,-1,1,94.3892,0.9231899,1.4613178,5.501315,-1,420.47697362893,4.137616253864985,431.48501844408804
304.42917,1018.7282,1.77682,304.48068,1.77682,714.24756,"[37.29832, 37.29832]","[-3.9533696, -3.9533696]","[0.39447948, 0.39447948]",-31.986717,21.99395,-32.88334,9.195239,1,32.30288,-1.5018743,3.0785675,4.306666,-1,3,90.777695,-2.1590703,0.031478137,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
301.74515,501.73492,1.77682,269.3491,1.77682,232.38582,"[327.00092, 327.00092]","[-0.6600602, -0.6600602]","[-0.36306337, -0.36306337]",79.4314,-55.906704,74.14674,-60.9055,1,126.96967,-0.7385258,-1.1090739,1.2907498,-1,1,162.76285,-0.27640873,0.32037038,0.73080057,-1,420.47697362893,4.137616253864985,431.48501844408804
300.83478,1338.4374,1.77682,845.6246,1.77682,492.8129,"[45.3053, 45.3053]","[-4.052759, -4.052759]","[2.503414, 2.503414]",15.4724455,-15.475239,14.79577,-14.62218,1,54.194656,-2.5693238,-0.4515398,12.860391,-1,1,89.17,-1.7771622,2.472629,3.160545,-1,420.47697362893,4.137616253864985,431.48501844408804
379.1823,529.6106,1.77682,433.47528,1.77682,96.13532,"[21.79103, 21.79103]","[3.5235813, 3.5235813]","[1.7231308, 1.7231308]",0.075085714,57.883247,-2.4523382,50.626236,1,29.949135,2.1469045,1.632328,0.0005530884,-1,1,63.10116,-0.6068964,-1.5646844,0.6142458,-1,420.47697362893,4.137616253864985,431.48501844408804
308.1089,458.0497,1.77682,277.38187,1.77682,180.66788,"[145.58427, 145.58427]","[-1.4885187, -1.4885187]","[0.28716668, 0.28716668]",15.550559,14.902625,34.035538,2.2371848,1,167.65413,-0.66529936,0.7031639,3.276434,-1,1,88.28576,-1.0896341,-1.8585457,0.14395212,-1,420.47697362893,4.137616253864985,431.48501844408804
304.7943,764.0527,1.77682,102.121666,1.77682,661.931,"[76.86769, 76.86769]","[-2.900013, -2.900013]","[-1.3354019, -1.3354019]",17.56953,-48.936474,6.135781,-59.28925,3,35.446514,-0.52492,0.73870826,0.1056583755,-1,1,43.301247,-2.2285557,-1.9096997,1.2091391,-1,420.47697362893,4.137616253864985,431.48501844408804
302.75424,446.4985,1.77682,330.88193,1.77682,115.6166,"[256.21832, 256.21832]","[0.73295337, 0.73295337]","[-2.1384428, -2.1384428]",-20.51058,-29.256052,-12.948642,-17.387083,1,120.07215,1.2823592,-2.1604025,1.267106,-1,1,67.48542,-0.8164521,-2.0859523,0.9463956,-1,420.47697362893,4.137616253864985,431.48501844408804
309.50183,350.3294,1.77682,250.6958,1.77682,99.63361,"[94.9591, 94.9591]","[1.1436653, 1.1436653]","[-0.8732466, -0.8732466]",11.380568,-19.562513,13.170918,-24.602255,1,80.30618,1.4568735,-0.49987495,2.675529,-1,1,35.181683,-1.4882178,-2.6440184,4.7648025,-1,420.47697362893,4.137616253864985,431.48501844408804
339.24536,342.75006,1.77682,172.39494,1.77682,170.35512,"[28.822456, 28.822456]","[-1.1204882, -1.1204882]","[-2.0716891, -2.0716891]",-4.4260206,-5.1988854,-1.1773719,-11.643259,2,103.932686,-0.20106144,-0.5413405,0.0005109989499999,-1,1,113.0888,-0.025481334,2.769455,0.53543556,-1,420.47697362893,4.137616253864985,431.48501844408804
392.46912,418.07224,1.77682,206.26091,1.77682,211.81133,"[13.182802, 13.182802]","[-3.0823421, -3.0823421]","[-2.3566253, -2.3566253]",-13.107903,-9.256085,8.983278,0.17999928,1,193.49829,-0.38981634,0.10595508,3.6091893,-1,1,189.43077,-0.3180319,-3.0035205,2.388399,-1,420.47697362893,4.137616253864985,431.48501844408804
308.65912,460.77454,1.77682,75.33502,1.77682,385.43954,"[143.90218, 143.90218]","[-1.5116678, -1.5116678]","[0.5876944, 0.5876944]",-4.2966375,0.8864817,-8.255422,7.036236,2,32.72117,0.1436576,-2.9231093,0.0005109989499999,-1,2,177.43349,-1.1890295,0.4627528,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
303.24683,674.33716,1.77682,361.2443,1.77682,313.09286,"[598.4746, 598.4746]","[0.11308699, 0.11308699]","[-1.3449048, -1.3449048]",111.037895,-268.97412,65.97028,-230.26076,1,246.9507,-0.25649855,-1.5862452,0.8295348,-1,3,139.32,0.5532616,-1.0361841,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
295.29205,390.62787,1.77682,248.0507,1.77682,142.57716,"[19.880552, 19.880552]","[-3.245974, -3.245974]","[-1.660868, -1.660868]",-80.77366,38.73558,-80.87866,40.11836,1,126.528015,-1.1699163,-0.63911235,3.5639002,-1,2,17.765566,-0.37239254,2.6471515,0.0005109989499999,-1,420.47697362893,4.137616253864985,431.48501844408804
318.76935,395.3124,1.77682,239.68065,1.77682,155.63174,"[41.190994, 41.190994]","[2.4215004, 2.4215004]","[1.7111111, 1.7111111]",-8.066529,2.8099012,4.223958,-0.6287901,1,109.85044,1.2965022,-0.6354539,2.586294,-1,1,132.51787,0.15527967,2.3169458,0.14283763,-1,420.47697362893,4.137616253864985,431.48501844408804
297.26855,310.2067,1.77682,121.18146,1.77682,189.02522,"[15.775808, 15.775808]","[-2.4114027, -2.4114027]","[1.336509, 1.336509]",-11.369908,-12.039476,-18.52239,-14.192171,1,29.033346,0.5600796,-2.2873654,1.3410653,-1,1,65.66451,-1.0373373,0.9006926,10.669288,-1,420.47697362893,4.137616253864985,431.48501844408804
300.7595,372.52103,1.77682,199.90895,1.77682,172.61206,"[126.46487, 126.46487]","[-1.1504798, -1.1504798]","[-0.82447785, -0.82447785]",63.721546,-49.723213,56.034233,-44.77744,1,44.08322,-1.8115903,-3.0519528,2.5219922,-1,3,88.84227,0.05709143,-0.51371276,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
297.42413,518.73,1.77682,384.51184,1.77682,134.21817,"[127.6595, 127.6595]","[-1.8724942, -1.8724942]","[-2.8363411, -2.8363411]",-101.801735,-18.083273,-112.75423,-24.409782,2,91.25487,-1.1311213,-2.945871,0.0005109989499999,-1,1,86.00584,-0.85023737,0.048098497,0.842658,-1,420.47697362893,4.137616253864985,431.48501844408804
293.30963,336.90402,1.77682,202.9543,1.77682,133.9497,"[23.197668, 23.197668]","[2.654656, 2.654656]","[-3.0362928, -3.0362928]",-21.595064,76.72331,-27.7298,61.90277,2,14.487721,0.96969444,1.9085934,0.0005109989499999,-1,1,85.71752,0.097647905,-1.4415257,0.47233617,-1,420.47697362893,4.137616253864985,431.48501844408804
300.16702,502.93964,1.77682,222.52135,1.77682,280.4183,"[90.33679, 90.33679]","[-2.1771183, -2.1771183]","[1.7117138, 1.7117138]",-75.09648,37.68342,-45.130592,39.896755,1,123.83833,-0.8517315,0.56054884,4.109393,-1,1,39.253967,-1.2801056,3.0951087,4.446079,-1,420.47697362893,4.137616253864985,431.48501844408804
300.65326,392.34268,1.77682,210.25917,1.77682,182.08353,"[14.915207, 14.915207]","[3.5196052, 3.5196052]","[1.1716596, 1.1716596]",2.3670578,124.02752,-4.8953514,122.293686,1,28.816832,0.76848245,1.634131,2.7645147,-1,1,137.74486,0.7127694,-1.4839631,0.42497915,-1,420.47697362893,4.137616253864985,431.48501844408804
294.88702,1583.1925,1.77682,92.83416,1.77682,1490.3583,"[125.049805, 125.049805]","[3.2123594, 3.2123594]","[-0.7623171, -0.7623171]",44.630344,10.44719,36.827038,-12.349203,1,33.135403,0.78385115,-0.2668855,0.92840123,-1,1,83.491776,3.665997,-1.3225533,7.066948,-1,420.47697362893,4.137616253864985,431.48501844408804
302.07092,334.40656,1.77682,151.32533,1.77682,183.08122,"[136.0492, 136.0492]","[-0.32859558, -0.32859558]","[-1.493, -1.493]",2.4040687,-21.483335,21.732424,-41.255474,1,79.45646,-0.93658555,-2.9882195,4.958001,-1,1,122.97435,0.35485625,-0.8190805,0.65393835,-1,420.47697362893,4.137616253864985,431.48501844408804
305.1893,328.5261,1.77682,115.51611,1.77682,213.00996,"[12.364408, 12.364408]","[-2.9765465, -2.9765465]","[2.4876223, 2.4876223]",-2.8626537,24.35823,-9.943983,29.111683,1,60.17189,0.6372909,-1.4038514,0.50320816,-1,1,44.8522,-1.3253909,1.8214868,4.508204,-1,420.47697362893,4.137616253864985,431.48501844408804
278.33575,707.4899,1.77682,246.84636,1.77682,460.64355,"[19.617023, 19.617023]","[-4.19417, -4.19417]","[1.4127327, 1.4127327]",23.976053,-3.047209,9.726501,5.294023,1,119.50745,-1.2200692,0.42400444,2.2030752,-1,1,126.184906,-1.9796361,-2.8536158,2.558914,-1,420.47697362893,4.137616253864985,431.48501844408804
298.1132,388.6566,1.77682,251.38522,1.77682,137.27136,"[226.67, 226.67]","[0.443829, 0.443829]","[-2.9477777, -2.9477777]",-122.577156,27.500303,-124.578636,9.24877,1,124.14183,0.24203797,2.7828732,5.0403085,-1,1,101.492424,0.3012463,-1.5162277,7.628483,-1,420.47697362893,4.137616253864985,431.48501844408804
308.11218,1298.5177,1.77682,496.32993,1.77682,802.1878,"[61.74341, 61.74341]","[3.7095647, 3.7095647]","[-2.6662078, -2.6662078]",-9.929318,-50.589493,-23.57211,-49.06319,3,11.129555,1.8953044,-1.095545,0.1056583755,-1,1,49.456207,2.2676864,2.4413,5.6420884,-1,420.47697362893,4.137616253864985,431.48501844408804
297.69394,700.28284,1.77682,242.23698,1.77682,458.04584,"[141.09763, 141.09763]","[2.1828935, 2.1828935]","[2.057906, 2.057906]",-34.867565,39.904667,-36.252792,27.785639,2,30.41982,1.4843942,-1.8479325,0.0005109989499999,-1,3,128.82089,1.3375827,1.7393801,0.1056583755,-1,420.47697362893,4.137616253864985,431.48501844408804
300.057,392.04504,1.77682,246.96552,1.77682,145.07953,"[160.32224, 160.32224]","[1.0257255, 1.0257255]","[-1.4949065, -1.4949065]",-11.904147,-14.154806,-10.499029,-35.34783,3,72.99547,0.6301082,-2.710507,0.1056583755,-1,1,83.2024,0.04314519,-0.39569747,1.621022,-1,420.47697362893,4.137616253864985,431.48501844408804
