H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,H.eta,H.phi,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
523.5777,812.69635,1.77682,567.1975,1.77682,245.49883,"[138.8976, 138.8976]","[2.1789243, 2.1789243]","[-1.9176652, -1.9176652]",-197.62592,-163.76077,-215.52623,-165.65546,2,21.987923,1.21803,-2.5258393,0.0005109989499999,-1,1,192.40222,0.58595467,0.25003484,5.1419787,-1,545.7562892821285,-8.322102486054618,569.6842623790325
466.40396,575.73334,1.77682,234.3112,1.77682,341.42212,"[280.35056, 280.35056]","[-0.6283726, -0.6283726]","[-0.27818623, -0.27818623]",55.761147,15.613276,49.298363,-15.55299,1,182.8386,-0.13591501,0.978142,1.1596652,-1,1,262.707,-0.49902204,-1.0896904,5.691066,-1,545.7562892821285,-8.322102486054618,569.6842623790325
472.32516,883.62054,1.77682,622.5241,1.77682,261.09644,"[76.09743, 76.09743]","[-2.9743097, -2.9743097]","[-0.47747204, -0.47747204]",-117.21733,-139.96306,-76.275154,-102.587616,3,243.85506,-1.6541935,0.5771519,0.1056583755,-1,2,63.65186,-0.7341284,-2.223255,0.0005109989499999,-1,545.7562892821285,-8.322102486054618,569.6842623790325
499.20612,792.5406,1.77682,203.18274,1.77682,589.35785,"[79.013855, 79.013855]","[2.7419112, 2.7419112]","[-2.0758648, -2.0758648]",-18.581926,30.385914,-23.527063,18.942148,1,39.948277,0.47323522,1.5914955,5.911001,-1,1,124.76719,1.475824,-1.68192,3.526086,-1,545.7562892821285,-8.322102486054618,569.6842623790325
491.44962,954.1098,1.77682,368.20773,1.77682,585.90204,"[53.843094, 53.843094]","[-3.4126098, -3.4126098]","[2.5884535, 2.5884535]",-90.07269,-6.1936684,-89.08425,-0.99817675,3,152.6564,-1.0760243,0.2692653,0.1056583755,-1,1,115.77585,-1.4318938,-3.023557,4.3360987,-1,545.7562892821285,-8.322102486054618,569.6842623790325
457.89117,472.20358,1.77682,275.16663,1.77682,197.03696,"[100.04572, 100.04572]","[0.546778, 0.546778]","[-0.9849795, -0.9849795]",76.76252,-48.783005,56.036198,-67.82408,3,16.661737,1.5200342,-0.6330301,0.1056583755,-1,2,15.569851,-2.3492312,-2.7711492,0.0005109989499999,-1,545.7562892821285,-8.322102486054618,569.6842623790325
464.1098,728.24786,1.77682,529.8653,1.77682,198.38257,"[167.82118, 167.82118]","[-1.8771826, -1.8771826]","[-1.600273, -1.600273]",-154.58731,10.756576,-140.93893,4.768416,1,238.82367,-1.3056258,-0.8654482,17.979645,-1,2,13.3238945,-0.40965548,2.9492989,0.0005109989499999,-1,545.7562892821285,-8.322102486054618,569.6842623790325
492.28268,703.311,1.77682,303.88016,1.77682,399.43085,"[419.37347, 419.37347]","[0.61893934, 0.61893934]","[-1.7817389, -1.7817389]",-69.653885,9.560568,-50.79691,-3.675151,1,225.60107,0.17519543,-2.6856008,7.21392,-1,1,328.3468,0.6378343,-0.9813463,2.5197349,-1,545.7562892821285,-8.322102486054618,569.6842623790325
546.42847,665.12726,1.77682,285.86093,1.77682,379.26633,"[18.933388, 18.933388]","[-3.6897213, -3.6897213]","[2.1836748, 2.1836748]",0.28809905,-97.83737,-8.967172,-67.02892,1,297.20245,-0.35726094,1.5039701,7.816245,-1,1,203.82808,-0.95523024,-1.7004745,3.377802,-1,545.7562892821285,-8.322102486054618,569.6842623790325
544.77277,565.1167,1.77682,349.77527,1.77682,215.34142,"[70.59016, 70.59016]","[-1.3882616, -1.3882616]","[1.2439021, 1.2439021]",28.045305,92.87239,37.06502,86.450066,3,127.29518,-0.8111174,1.1637365,0.1056583755,-1,1,170.50919,0.51035225,-2.013988,0.1419944,-1,545.7562892821285,-8.322102486054618,569.6842623790325
506.78824,668.38617,1.77682,462.14484,1.77682,206.24133,"[369.4385, 369.4385]","[0.5906731, 0.5906731]","[-2.9947104, -2.9947104]",-316.83014,-23.145655,-315.44086,-13.112103,1,72.09385,0.4398911,2.7865024,3.5490615,-1,1,65.85707,0.18974347,-1.439298,0.0005352467,-1,545.7562892821285,-8.322102486054618,569.6842623790325
477.42847,491.6974,1.77682,240.36174,1.77682,251.33565,"[51.338326, 51.338326]","[1.4704818, 1.4704818]","[2.8899171, 2.8899171]",-102.69315,77.69678,-108.31569,83.01385,2,29.314024,-0.27246714,2.4178011,0.0005109989499999,-1,1,106.17954,0.76501936,-0.81896657,1.6393734,-1,545.7562892821285,-8.322102486054618,569.6842623790325
521.6695,899.7875,1.77682,655.09766,1.77682,244.68988,"[294.836, 294.836]","[-1.5609175, -1.5609175]","[-1.9338839, -1.9338839]",0.88510346,-93.663345,26.890118,-38.868534,1,251.40703,-1.52105,-2.7459123,9.984222,-1,1,175.20004,-0.3301278,-0.85385484,0.7558323,-1,545.7562892821285,-8.322102486054618,569.6842623790325
487.00052,1096.8662,1.77682,402.06128,1.77682,694.80493,"[195.91983, 195.91983]","[2.2957873, 2.2957873]","[-0.35128924, -0.35128924]",99.59641,-18.864342,95.11447,-7.3485823,1,119.18546,1.0495806,0.80680555,14.800808,-1,2,143.0428,1.6870644,-1.535739,0.0005109989499999,-1,545.7562892821285,-8.322102486054618,569.6842623790325
456.28375,1266.6204,1.77682,529.1505,1.77682,737.46985,"[28.852251, 28.852251]","[4.4054184, 4.4054184]","[-0.20802592, -0.20802592]",-50.220623,19.698503,-44.608543,-19.460497,2,98.13066,1.4479798,0.19487335,0.0005109989499999,-1,3,24.343056,1.9224315,-2.9083087,0.1056583755,-1,545.7562892821285,-8.322102486054618,569.6842623790325
479.3145,512.5339,1.77682,305.30386,1.77682,207.23003,"[85.78014, 85.78014]","[-1.3815229, -1.3815229]","[-3.0187516, -3.0187516]",49.543266,-84.54787,77.77687,-83.356445,1,222.09729,-0.5137994,2.6298666,0.14142679,-1,2,61.44673,-0.066293634,-0.7625916,0.0005109989499999,-1,545.7562892821285,-8.322102486054618,569.6842623790325
465.4274,478.31177,1.77682,210.86221,1.77682,267.4496,"[90.692566, 90.692566]","[-0.64578474, -0.64578474]","[-0.042748053, -0.042748053]",-9.801245,-38.371418,-43.130306,-31.158293,1,115.27721,-0.5424034,-2.6350052,4.1185617,-1,1,210.75377,0.16800575,0.33004132,4.8845987,-1,545.7562892821285,-8.322102486054618,569.6842623790325
397.169,660.1342,1.77682,338.3858,1.77682,321.74844,"[525.534, 525.534]","[-0.08170819, -0.08170819]","[0.124753185, 0.124753185]",404.99374,-11.37965,409.44748,-20.670135,3,16.59315,0.12785135,-0.46877384,0.1056583755,-1,2,134.00966,-0.2875568,0.7657829,0.0005109989499999,-1,545.7562892821285,-8.322102486054618,569.6842623790325
501.91016,1805.7195,1.77682,541.54443,1.77682,1264.175,"[1148.5709, 1148.5709]","[-0.9714848, -0.9714848]","[-1.3506712, -1.3506712]",-77.52912,-194.55573,-71.98874,-161.26387,1,161.31613,-1.1079067,-2.0356152,0.9800764,-1,1,916.3523,-0.811655,-1.1173924,26.166523,-1,545.7562892821285,-8.322102486054618,569.6842623790325
326.6245,523.2338,1.77682,64.39387,1.77682,458.83997,"[30.38012, 30.38012]","[3.291119, 3.291119]","[-1.1028693, -1.1028693]",3.1054552,-3.3963342,5.2812486,-10.597845,1,22.628887,-0.9066722,2.6905737,0.8839622,-1,1,43.294647,2.5810413,-0.7369202,4.3905354,-1,545.7562892821285,-8.322102486054618,569.6842623790325
553.5433,1154.4766,1.77682,800.086,1.77682,354.3905,"[111.81119, 111.81119]","[2.8940635, 2.8940635]","[-2.0832021, -2.0832021]",-35.985126,-42.213543,-44.57254,-44.43963,2,57.95957,2.0562222,2.2120018,0.0005109989499999,-1,3,103.21931,0.7821965,-1.320713,0.1056583755,-1,545.7562892821285,-8.322102486054618,569.6842623790325
522.9951,534.65515,1.77682,259.77203,1.77682,274.88315,"[102.798454, 102.798454]","[0.3980558, 0.3980558]","[-2.266363, -2.266363]",-18.245037,-41.772438,-35.70988,-64.77401,3,45.564114,-1.4094682,-2.0557237,0.1056583755,-1,1,55.08187,3.1005232,1.8013345,11.755762,-1,545.7562892821285,-8.322102486054618,569.6842623790325
516.5347,935.8572,1.77682,287.71936,1.77682,648.1378,"[98.04517, 98.04517]","[-2.763553, -2.763553]","[-0.87727696, -0.87727696]",98.539764,-19.276766,94.81756,-13.752567,1,113.93525,-0.64803815,-2.3072202,4.944934,-1,3,53.587852,-1.6499,0.38581356,0.1056583755,-1,545.7562892821285,-8.322102486054618,569.6842623790325
503.0828,526.4759,1.77682,282.48822,1.77682,243.9877,"[21.031242, 21.031242]","[-2.6871789, -2.6871789]","[-2.1124732, -2.1124732]",38.082417,-8.631623,46.172787,-8.980811,1,166.51364,-0.4769115,3.098155,1.5917205,-1,2,116.777176,-0.11110619,-0.11045477,0.0005109989499999,-1,545.7562892821285,-8.322102486054618,569.6842623790325
594.759,831.4538,1.77682,627.0545,1.77682,204.39929,"[174.91728, 174.91728]","[-1.8701388, -1.8701388]","[-1.2369418, -1.2369418]",54.767197,-65.65438,29.422375,-61.01385,1,170.9547,-1.4562564,-0.40533438,3.372274,-1,1,140.42229,0.04082898,-2.8694308,1.5879548,-1,545.7562892821285,-8.322102486054618,569.6842623790325
487.62848,1218.9956,1.77682,905.06024,1.77682,313.9354,"[270.12607, 270.12607]","[-2.097906, -2.097906]","[-0.1804107, -0.1804107]",167.99504,1.2447406,187.96486,-2.49665,1,170.1618,-1.4916271,0.18118133,1.6801934,-1,1,101.94999,-1.2496212,-2.339759,1.5463061,-1,545.7562892821285,-8.322102486054618,569.6842623790325
449.99057,522.4922,1.77682,274.6416,1.77682,247.85057,"[16.112352, 16.112352]","[3.4943697, 3.4943697]","[1.6719658, 1.6719658]",-45.692513,25.83009,-47.239616,34.48405,1,114.50081,0.7091079,-0.4748704,1.9989547,-1,1,71.90349,0.41976026,2.624984,0.71391815,-1,545.7562892821285,-8.322102486054618,569.6842623790325
476.54987,1274.2644,1.77682,523.1112,1.77682,751.15314,"[77.37903, 77.37903]","[-3.4181514, -3.4181514]","[1.3290758, 1.3290758]",75.6677,142.48946,70.642456,128.11383,1,163.12544,-1.5841461,-2.2190983,0.8379798,-1,1,79.77983,-1.6439707,1.0280077,0.14408234,-1,545.7562892821285,-8.322102486054618,569.6842623790325
524.16943,705.4518,1.77682,247.88063,1.77682,457.57117,"[84.47158, 84.47158]","[2.4058902, 2.4058902]","[-2.6114042, -2.6114042]",-158.00726,90.3296,-141.26999,82.05382,1,42.23848,0.26842678,2.5041642,4.125635,-1,1,186.22214,1.3685231,-0.98498005,9.624345,-1,545.7562892821285,-8.322102486054618,569.6842623790325
498.27634,538.41205,1.77682,359.19186,1.77682,179.22017,"[135.10971, 135.10971]","[-0.9710876, -0.9710876]","[-0.1620525, -0.1620525]",85.47453,-16.891968,94.52236,0.19672377,3,47.495934,-1.5097079,0.1436502,0.1056583755,-1,1,29.378006,1.9779068,-1.9992623,2.3819788,-1,545.7562892821285,-8.322102486054618,569.6842623790325
407.06815,418.71466,1.77682,183.09232,1.77682,235.62234,"[43.80597, 43.80597]","[-1.4449545, -1.4449545]","[0.41947505, 0.41947505]",-4.8897157,-46.55727,9.155309,-34.9852,1,156.78929,0.68351245,1.4280547,5.766018,-1,1,78.49857,-1.2004806,-1.4464248,6.2163115,-1,545.7562892821285,-8.322102486054618,569.6842623790325
458.25336,780.16125,1.77682,123.79074,1.77682,656.3705,"[106.31287, 106.31287]","[-2.4675229, -2.4675229]","[0.30800304, 0.30800304]",-1.4320257,4.1118565,6.292718,-8.044412,1,33.387985,-0.058024593,-2.608513,3.6841187,-1,1,145.7622,-1.665465,0.36771578,4.2992573,-1,545.7562892821285,-8.322102486054618,569.6842623790325
520.3994,1019.71466,1.77682,366.35278,1.77682,653.3619,"[36.10559, 36.10559]","[3.8827002, 3.8827002]","[-2.3562992, -2.3562992]",7.57669,-26.689829,12.299711,-41.66199,1,115.76907,0.90386873,-0.9931471,4.410578,-1,1,128.74808,1.6144859,2.2304163,3.2338707,-1,545.7562892821285,-8.322102486054618,569.6842623790325
459.09012,577.2182,1.77682,309.4147,1.77682,267.80353,"[49.8584, 49.8584]","[2.6364393, 2.6364393]","[-2.7388723, -2.7388723]",49.75124,-35.72568,38.407024,-34.031853,1,223.95047,0.70813096,2.6813104,1.3283901,-1,1,138.76607,0.6798323,-0.6344325,0.7725133,-1,545.7562892821285,-8.322102486054618,569.6842623790325
508.27777,709.6698,1.77682,127.866844,1.77682,581.803,"[78.680435, 78.680435]","[-2.5264704, -2.5264704]","[-1.0958928, -1.0958928]",25.116358,-51.06229,25.913776,-54.384014,1,22.804577,0.81901914,0.10808158,0.15792942,-1,1,24.201403,-2.4089053,-2.204687,0.116115175,-1,545.7562892821285,-8.322102486054618,569.6842623790325
467.3596,520.1761,1.77682,344.9475,1.77682,175.22859,"[53.550335, 53.550335]","[2.129506, 2.129506]","[1.7080921, 1.7080921]",82.22018,7.764229,93.707054,14.634188,1,151.86717,1.3673573,2.9329045,0.14201103,-1,1,55.240402,-0.5134873,0.11644,0.1471835,-1,545.7562892821285,-8.322102486054618,569.6842623790325
440.5285,658.13403,1.77682,412.8159,1.77682,245.3181,"[91.85757, 91.85757]","[2.3562317, 2.3562317]","[-1.4341656, -1.4341656]",-32.5093,35.348595,-29.638765,24.904976,1,98.36586,1.7064104,2.3628418,2.8164067,-1,1,215.7831,0.40823585,-1.0332785,5.7705774,-1,545.7562892821285,-8.322102486054618,569.6842623790325
525.6084,527.6952,1.77682,283.12057,1.77682,244.5746,"[35.698868, 35.698868]","[-0.77224207, -0.77224207]","[2.0840476, 2.0840476]",-1.0270405,26.139727,-2.8942943,26.704082,1,109.516266,-0.9999212,1.3035413,3.585311,-1,2,102.40279,0.9885884,-1.9755358,0.0005109989499999,-1,545.7562892821285,-8.322102486054618,569.6842623790325
519.27747,657.5246,1.77682,256.08978,1.77682,401.4348,"[259.91824, 259.91824]","[1.0074056, 1.0074056]","[0.3892217, 0.3892217]",54.304607,55.374897,80.88614,39.12123,1,166.9742,-0.3640995,0.16964509,1.3358465,-1,1,34.700756,2.652915,1.5007988,3.8146973e-06,-1,545.7562892821285,-8.322102486054618,569.6842623790325
535.11694,610.4579,1.77682,354.22638,1.77682,256.23154,"[266.76605, 266.76605]","[-0.44634634, -0.44634634]","[0.20979047, 0.20979047]",215.79532,27.340223,229.53595,43.75037,3,34.837425,-0.6784853,-0.70300823,0.1056583755,-1,2,33.252453,0.32729176,1.3966979,0.0005109989499999,-1,545.7562892821285,-8.322102486054618,569.6842623790325
509.0804,569.6334,1.77682,318.66284,1.77682,250.9706,"[254.4225, 254.4225]","[0.09521153, 0.09521153]","[1.2844114, 1.2844114]",101.4154,117.96613,93.044205,98.73947,1,144.85202,-0.4392742,0.558467,0.68200296,-1,1,170.18248,0.7305091,2.6607938,4.527941,-1,545.7562892821285,-8.322102486054618,569.6842623790325
491.34756,557.65955,1.77682,338.7546,1.77682,218.9049,"[148.80573, 148.80573]","[-1.1742723, -1.1742723]","[1.0955026, 1.0955026]",-153.10522,33.225643,-88.7628,54.640476,1,300.81833,-0.64880943,0.20551945,6.1244607,-1,1,83.91198,-0.118024915,2.7962027,1.0945241,-1,545.7562892821285,-8.322102486054618,569.6842623790325
494.57812,501.12585,1.77682,226.66061,1.77682,274.46524,"[10.062501, 10.062501]","[2.7717109, 2.7717109]","[2.9663002, 2.9663002]",-6.2050567,21.011808,-7.7974806,12.470978,1,150.32077,-0.6089372,2.052834,14.760418,-1,1,167.41252,0.9550743,-1.1406252,5.0051875,-1,545.7562892821285,-8.322102486054618,569.6842623790325
493.28983,817.335,1.77682,245.76848,1.77682,571.5666,"[32.3745, 32.3745]","[-3.6947298, -3.6947298]","[2.1620624, 2.1620624]",18.135324,56.379528,19.98764,46.217125,1,95.02691,-0.52483255,0.9407447,1.5086647,-1,1,134.5942,-1.6798432,-2.3452718,5.323085,-1,545.7562892821285,-8.322102486054618,569.6842623790325
601.14026,2141.557,1.77682,668.816,1.77682,1472.741,"[34.78308, 34.78308]","[-4.7721972, -4.7721972]","[2.5770063, 2.5770063]",-8.648837,-4.815545,-14.338552,5.103441,2,45.642036,-1.4853588,2.3644195,0.0005109989499999,-1,1,27.430746,-2.4318788,-0.80773485,1.0377417,-1,545.7562892821285,-8.322102486054618,569.6842623790325
440.30896,519.5285,1.77682,321.7198,1.77682,197.80869,"[236.57025, 236.57025]","[0.56786376, 0.56786376]","[0.51799667, 0.51799667]",2.9210775,-29.762657,2.759231,-7.978093,1,312.04922,-0.0633111,0.80216926,6.9401655,-1,1,298.09467,1.045541,-1.7539363,56.02926,-1,545.7562892821285,-8.322102486054618,569.6842623790325
505.15234,513.7946,1.77682,267.4253,1.77682,246.3693,"[78.18772, 78.18772]","[-0.62264955, -0.62264955]","[0.5882155, 0.5882155]",-38.33033,53.19242,-52.620567,49.51954,1,48.11959,-1.415655,2.4299436,2.6375859,-1,1,156.35294,0.9827838,-0.23663864,1.421529,-1,545.7562892821285,-8.322102486054618,569.6842623790325
480.34955,527.0868,1.77682,243.77917,1.77682,283.30762,"[46.039585, 46.039585]","[2.232049, 2.232049]","[1.6708778, 1.6708778]",-12.513986,57.32997,9.848772,37.895332,1,107.48244,0.091598086,0.8977886,3.3260133,-1,1,110.1184,0.79118675,-2.3896325,5.5223117,-1,545.7562892821285,-8.322102486054618,569.6842623790325
515.41974,1596.5198,1.77682,1072.2743,1.77682,524.2454,"[35.948265, 35.948265]","[-4.431473, -4.431473]","[-1.7529836, -1.7529836]",-1.6082922,79.421715,-7.3163238,103.19117,3,68.75883,-2.2921062,1.6301978,0.1056583755,-1,1,217.31523,-1.3835433,-1.5608038,2.9317722,-1,545.7562892821285,-8.322102486054618,569.6842623790325
451.76044,1567.4182,1.77682,1223.0677,1.77682,344.3505,"[54.25284, 54.25284]","[4.0129876, 4.0129876]","[0.11494341, 0.11494341]",23.866138,77.41297,36.35289,52.397945,1,194.51216,2.723194,-1.8949026,6.737388,-1,1,144.67499,1.2064335,0.950408,3.1556416,-1,545.7562892821285,-8.322102486054618,569.6842623790325
500.76825,608.7553,1.77682,165.35867,1.77682,443.39664,"[286.84912, 286.84912]","[0.63237745, 0.63237745]","[-1.7609746, -1.7609746]",-132.30553,-227.43996,-114.99839,-210.3719,1,157.92181,-0.115586355,0.26363087,1.5565518,-1,3,116.931145,0.5261978,-2.14835,0.1056583755,-1,545.7562892821285,-8.322102486054618,569.6842623790325
492.64917,728.0259,1.77682,336.77945,1.77682,391.24643,"[468.19955, 468.19955]","[-0.5319542, -0.5319542]","[1.3452997, 1.3452997]",78.27808,203.70366,118.67165,159.75365,1,208.78606,-0.6454518,2.312687,1.0014464,-1,1,212.73383,-0.17774639,0.6885806,19.628077,-1,545.7562892821285,-8.322102486054618,569.6842623790325
375.76334,377.60153,1.77682,202.92421,1.77682,174.67734,"[35.776825, 35.776825]","[-0.282438, -0.282438]","[2.8189824, 2.8189824]",-78.21796,54.320366,-77.29631,54.271736,1,30.822468,0.28374285,2.4480908,1.5535071,-1,1,124.77326,-0.46958682,-0.74308914,18.916786,-1,545.7562892821285,-8.322102486054618,569.6842623790325
584.9623,826.68933,1.77682,231.89807,1.77682,594.79126,"[167.1958, 167.1958]","[1.923004, 1.923004]","[-1.4204284, -1.4204284]",-1.3942169,-26.279085,9.0122,-50.092518,2,159.65636,-0.112400025,-1.002465,0.0005109989499999,-1,2,70.86928,2.440563,2.8695004,0.0005109989499999,-1,545.7562892821285,-8.322102486054618,569.6842623790325
501.22073,1106.4025,1.77682,441.5802,1.77682,664.82227,"[99.77263, 99.77263]","[-2.981706, -2.981706]","[2.971689, 2.971689]",-2.43665,-15.194941,21.254488,-17.285528,3,53.558647,-1.39436,-0.35555232,0.1056583755,-1,1,168.10826,-1.4301741,2.8168294,6.265927,-1,545.7562892821285,-8.322102486054618,569.6842623790325
523.26196,637.72626,1.77682,458.75824,1.77682,178.96803,"[57.51955, 57.51955]","[-2.533384, -2.533384]","[0.3196344, 0.3196344]",5.230718,-14.28101,32.715233,14.435867,1,81.75162,-2.2107286,-2.526865,2.1544867,-1,1,118.93857,0.53174883,0.48507178,5.0957613,-1,545.7562892821285,-8.322102486054618,569.6842623790325
561.7156,785.9741,1.77682,618.3797,1.77682,167.5944,"[190.49693, 190.49693]","[1.7215172, 1.7215172]","[0.827238, 0.827238]",-17.14961,-3.844813,14.488172,30.783024,1,147.52945,2.0008793,1.6659955,5.922472,-1,1,119.65368,-0.6909548,0.073128425,2.6945431,-1,545.7562892821285,-8.322102486054618,569.6842623790325
457.28857,621.86816,1.77682,483.44604,1.77682,138.42213,"[15.603253, 15.603253]","[3.9889896, 3.9889896]","[-1.7221608, -1.7221608]",13.54967,-20.11668,16.34976,-12.562171,1,104.986885,2.0044534,2.7117286,4.5061073,-1,1,87.42608,-0.34539834,-0.5086661,1.1254958,-1,545.7562892821285,-8.322102486054618,569.6842623790325
469.068,479.59854,1.77682,213.5047,1.77682,266.09384,"[83.45923, 83.45923]","[-0.6187156, -0.6187156]","[-0.12324846, -0.12324846]",15.982646,-29.685852,22.799679,-35.605263,1,61.484985,-0.15966064,-2.2705948,6.188535,-1,3,114.294914,-0.082867734,0.60987914,0.1056583755,-1,545.7562892821285,-8.322102486054618,569.6842623790325
440.57538,471.56363,1.77682,273.45688,1.77682,198.10674,"[20.798542, 20.798542]","[-2.7791162, -2.7791162]","[2.5897355, 2.5897355]",10.452232,61.22995,-5.846679,-15.852066,1,167.09274,-0.8111437,1.5012658,9.156247,-1,1,216.97218,0.06873918,-1.7565702,1.1671658,-1,545.7562892821285,-8.322102486054618,569.6842623790325
473.46515,3337.502,1.77682,2899.4033,1.77682,438.09875,"[247.18166, 247.18166]","[-3.284434, -3.284434]","[-0.34707183, -0.34707183]",77.08762,8.048891,106.01897,4.8037066,1,234.27342,-2.8093731,0.08233462,15.6426735,-1,1,142.80284,-1.7716204,-2.2864592,1.9306964,-1,545.7562892821285,-8.322102486054618,569.6842623790325
483.11484,787.24896,1.77682,577.58887,1.77682,209.66006,"[27.647636, 27.647636]","[-3.8053756, -3.8053756]","[0.30915606, 0.30915606]",14.226715,-7.4258323,8.964001,1.870066,1,104.741684,-1.877945,-2.375336,1.3839062,-1,1,130.89278,-0.3391551,0.7083788,2.8397121,-1,545.7562892821285,-8.322102486054618,569.6842623790325
480.1001,520.1604,1.77682,337.99182,1.77682,182.16861,"[101.021065, 101.021065]","[1.3062311, 1.3062311]","[-3.011661, -3.011661]",43.862076,117.526436,31.275276,88.37944,1,264.3109,0.88881177,-2.3801029,18.508715,-1,3,53.08907,-0.38992462,1.1503887,0.1056583755,-1,545.7562892821285,-8.322102486054618,569.6842623790325
472.31644,1645.0613,1.77682,813.1647,1.77682,831.8966,"[20.291859, 20.291859]","[-5.045404, -5.045404]","[-1.0686443, -1.0686443]",-46.666737,-215.8009,-29.477453,-193.78574,3,39.024456,-1.8885366,-1.7283852,0.1056583755,-1,1,260.29117,-1.9800303,1.3499569,17.8135,-1,545.7562892821285,-8.322102486054618,569.6842623790325
451.2879,507.7438,1.77682,195.35753,1.77682,312.3863,"[151.96005, 151.96005]","[0.9898528, 0.9898528]","[-2.679694, -2.679694]",-115.887276,89.348335,-128.65918,60.597736,1,143.1399,-0.4182234,-1.521349,0.6096968,-1,3,19.66397,1.119566,2.4682653,0.1056583755,-1,545.7562892821285,-8.322102486054618,569.6842623790325
491.13916,891.8117,1.77682,98.07563,1.77682,793.736,"[8.593983, 8.593983]","[5.154611, 5.154611]","[-1.7427863, -1.7427863]",29.59714,1.264873,5.1362243,-8.812606,3,46.55545,-0.4952992,2.5083625,0.1056583755,-1,1,41.888744,2.6863096,-0.84389704,-6.6072494e-06,-1,545.7562892821285,-8.322102486054618,569.6842623790325
